layers,fidelity,cost,num_2qub_gates
1,0.5597111753576244,6.453815189819769,8
2,0.756590650834532,3.260911977632039,16
3,0.9462909804922885,0.9562912874484031,24
4,0.9475347753611669,0.9030693188114721,32
5,0.9473244892201864,0.8751087066163911,40
6,0.9853679048635273,0.23028173711829603,48
7,0.990638641083477,0.114981578012097,56
8,0.9921216613608206,0.08418707032406,64
9,0.9975878003013033,0.016175423882477002,72
10,0.9974617389881743,0.014155830765546001,80
11,1.0,5.1191077310113535e-18,88
12,1.0,5.1191077310113535e-18,96
13,1.0,5.1191077310113535e-18,104
14,1.0,5.1191077310113535e-18,112
15,1.0,5.1191077310113535e-18,120
