N,protocol,layers,fidelity,entropy,entropy_max,confidence
39,standard,1,0.04593185865828031,4.829919388365691,5,0.0340161223268618
39,standard,2,0.056774322481427913,4.504912698444313,5,0.09901746031113734
39,standard,3,0.08654347611485519,4.079785149192192,5,0.18404297016156157
39,standard,4,0.10759756115301417,3.675341303038473,5,0.2649317393923054
39,standard,5,0.12192821787941265,3.460669410062542,5,0.30786611798749164
39,standard,6,0.1473963164347376,3.2842071961608292,5,0.34315856076783413
39,standard,7,0.18719391289711038,3.138347703376051,5,0.3723304593247898
39,standard,8,0.25533541796360526,2.9739968296676706,5,0.4052006340664659
39,standard,9,0.30867563976549633,2.750157274639341,5,0.4499685450721318
39,standard,10,0.30765414232257693,2.700082461708656,5,0.4599835076582688
39,standard,11,0.3304255161076305,2.5990796325143988,5,0.4801840734971202
39,standard,12,0.44611980881288016,1.718345901312958,5,0.6563308197374084
39,standard,13,0.4694667643118166,1.5937233441177951,5,0.681255331176441
39,standard,14,0.47686505304635335,1.637147221811566,5,0.6725705556376869
39,standard,15,0.48070266787118393,1.6248229612598752,5,0.675035407748025
39,standard,16,0.4817132540153683,1.6323829852709622,5,0.6735234029458076
39,standard,17,0.48596325417880076,1.6358130817456338,5,0.6728373836508732
39,standard,18,0.492576136338374,1.63358402682955,5,0.67328319463409
39,standard,19,0.4961051353652687,1.580680490939915,5,0.683863901812017
39,standard,20,0.5071943719073861,1.478820272405121,5,0.7042359455189758
39,standard,21,0.5689878493128809,1.3281579473481382,5,0.7343684105303724
39,standard,22,0.5681862838586976,1.3175996582182068,5,0.7364800683563586
39,standard,23,0.5691776419949544,1.3094200723904688,5,0.7381159855219063
39,standard,24,0.5754418777954682,1.3035411294689605,5,0.7392917741062079
39,standard,25,0.5759051890021716,1.304012745549641,5,0.7391974508900718
39,standard,26,0.5754508006125252,1.3040342686564623,5,0.7391931462687076
39,standard,27,0.5754508006754094,1.3040342685425603,5,0.7391931462914879
39,standard,28,0.8087157986542363,0.8086064746809043,5,0.8382787050638192
39,standard,29,0.8876180834948209,0.6195812136219578,5,0.8760837572756084
39,standard,30,0.943985921384944,0.33883247320509285,5,0.9322335053589814
