N,protocol,layers,fidelity,entropy,entropy_max,confidence
77,linear_abs,1,0.10871538521808977,4.831589126463594,6,0.19473514558940097
77,linear_abs,2,0.1421292806282668,4.596183974595127,6,0.23396933756747884
77,linear_abs,3,0.17778233932243326,4.109755116927394,6,0.31504081384543436
77,linear_abs,4,0.2918741050800055,3.425947063107288,6,0.42900882281545194
77,linear_abs,5,0.33125139694636246,3.1427681533583596,6,0.4762053077736067
77,linear_abs,6,0.33924470709739357,3.0005391583578693,6,0.4999101402736884
77,linear_abs,7,0.368903312652412,2.585370976063994,6,0.5691048373226677
77,linear_abs,8,0.37048169579293194,2.5390702410738433,6,0.5768216264876929
77,linear_abs,9,0.39004378712500876,2.5322980025373374,6,0.5779503329104438
77,linear_abs,10,0.403482098743218,2.4170120505370125,6,0.5971646582438312
77,linear_abs,11,0.43795830084419074,2.1348169379511925,6,0.6441971770081345
77,linear_abs,12,0.44020908847911955,2.1827507037393024,6,0.6362082160434497
77,linear_abs,13,0.44385584975290404,2.2093411159182774,6,0.631776480680287
77,linear_abs,14,0.4522832225474046,2.2996261272101997,6,0.6167289787983001
77,linear_abs,15,0.4527760095487763,2.167046650574757,6,0.6388255582375404
77,linear_abs,16,0.4563540317052088,2.172723370687543,6,0.6378794382187429
77,linear_abs,17,0.5719660757262625,2.0070774353598924,6,0.6654870941066846
77,linear_abs,18,0.8053677258860625,1.1952044868339928,6,0.8007992521943346
77,linear_abs,19,0.806242438929415,1.196234479691824,6,0.8006275867180294
77,linear_abs,20,0.8546252502154918,1.0152073812387226,6,0.8307987697935463
77,linear_abs,21,0.8780755685937992,0.9479004436080243,6,0.8420165927319959
77,linear_abs,22,0.8853390570878485,0.91420077307003,6,0.8476332044883284
77,linear_abs,23,0.8876364389599446,0.9106804249233256,6,0.8482199291794458
77,linear_abs,24,0.8847313230844229,0.9129338387502162,6,0.8478443602082973
77,linear_abs,25,0.9498114949282866,0.512225751409255,6,0.9146290414317908
77,linear_abs,26,0.9483346187480176,0.5196884750111718,6,0.9133852541648046
77,linear_abs,27,0.9486810800397762,0.5173705299923514,6,0.9137715783346081
77,linear_abs,28,0.943531329055393,0.5401726061043158,6,0.9099712323159473
77,linear_abs,29,0.9283858900610473,0.6530027961813237,6,0.891166200636446
77,linear_abs,30,0.9285591324366943,0.6469067930622575,6,0.8921822011562904
77,linear_abs,31,0.958336146702682,0.4197206040382049,6,0.9300465659936326
77,linear_abs,32,0.9638055034881053,0.373497748929571,6,0.9377503751784049
77,linear_abs,33,0.9648221297612397,0.3560445858994478,6,0.9406592356834254
77,linear_abs,34,0.9648170882221394,0.35567386446652943,6,0.9407210225889118
77,linear_abs,35,0.9654148794099559,0.3504386179774223,6,0.9415935636704296
77,linear_abs,36,0.9739364198663011,0.2753715035304538,6,0.9541047494115911
77,linear_abs,37,0.9893418483869664,0.135190275776751,6,0.9774682873705415
77,linear_abs,38,0.989124082804583,0.13682075798271068,6,0.9771965403362148
77,linear_abs,39,0.9893728609355396,0.12846956049468447,6,0.9785884065842193
77,linear_abs,40,0.9895714503635669,0.12520178275640456,6,0.9791330362072659
77,linear_abs,41,0.992452938892844,0.09686105182159634,6,0.9838564913630673
77,linear_abs,42,0.993054365515523,0.0883977345118731,6,0.9852670442480211
77,linear_abs,43,0.9942850163126178,0.07371556565739489,6,0.9877140723904342
77,linear_abs,44,0.994695835721474,0.06956025526229322,6,0.9884066241229511
77,linear_abs,45,0.9946136140158187,0.07003334194318137,6,0.9883277763428031
77,linear_abs,46,0.994583331328146,0.07029355237537144,6,0.9882844079374381
77,linear_abs,47,0.9946431515189071,0.06959420385777197,6,0.9884009660237046
77,linear_abs,48,0.994327417282535,0.07070564295655665,6,0.9882157261739072
77,linear_abs,49,0.994315613061119,0.07115468990621195,6,0.9881408850156314
77,linear_abs,50,0.9937327448791544,0.07622107589184353,6,0.9872964873513594
