N,protocol,layers,fidelity,entropy,entropy_max,confidence
35,linear_quadratic,1,0.010209689806778329,3.321043006962961,5,0.3357913986074078
35,linear_quadratic,2,0.006263692402375982,3.0296942244543343,5,0.3940611551091331
35,linear_quadratic,3,0.0031708026862380884,2.2443680158524644,5,0.5511263968295071
35,linear_quadratic,4,0.002482601415626613,2.132877283208744,5,0.5734245433582512
35,linear_quadratic,5,0.0017302105938765665,1.5466284780065696,5,0.690674304398686
35,linear_quadratic,6,0.0016132365311764497,1.5818845490498419,5,0.6836230901900316
35,linear_quadratic,7,0.0016068298308471653,1.5634855945176342,5,0.6873028810964732
35,linear_quadratic,8,0.0050818544508511535,0.8865712335327626,5,0.8226857532934475
35,linear_quadratic,9,0.0018778397679577435,0.766830327307337,5,0.8466339345385325
35,linear_quadratic,10,0.0013687915690045493,0.5617335013512261,5,0.8876532997297548
35,linear_quadratic,11,0.001229229643823783,0.531154710878251,5,0.8937690578243498
35,linear_quadratic,12,0.002184854931038668,0.5266936018397437,5,0.8946612796320512
35,linear_quadratic,13,0.002025014204059528,0.4987786507630886,5,0.9002442698473823
35,linear_quadratic,14,0.002132950795018091,0.5119694291193997,5,0.89760611417612
35,linear_quadratic,15,0.004824110246028097,0.386251372843337,5,0.9227497254313326
35,linear_quadratic,16,0.004288220871780496,0.36506259986308276,5,0.9269874800273834
35,linear_quadratic,17,0.006940065079122139,0.4185220924391506,5,0.9162955815121698
35,linear_quadratic,18,0.0017999002279979835,0.19302067239266887,5,0.9613958655214663
35,linear_quadratic,19,0.004877358464027462,0.18790318634124495,5,0.962419362731751
35,linear_quadratic,20,0.008827487558644456,0.1954467783901818,5,0.9609106443219636
35,linear_quadratic,21,0.009026024326020505,0.12727565970953642,5,0.9745448680580927
35,linear_quadratic,22,0.01514926784168585,0.15006225220903316,5,0.9699875495581933
35,linear_quadratic,23,0.012653736756953644,0.13229130544814602,5,0.9735417389103708
35,linear_quadratic,24,0.016931744672152284,0.16052467572017123,5,0.9678950648559658
35,linear_quadratic,25,0.020772479306806296,0.17528807283916098,5,0.9649423854321678
35,linear_quadratic,26,0.020653979371754307,0.17472772971282838,5,0.9650544540574343
35,linear_quadratic,27,0.020634551548098276,0.17463444564954367,5,0.9650731108700913
35,linear_quadratic,28,0.0206276085044153,0.17460104962275308,5,0.9650797900754494
35,linear_quadratic,29,0.02062438660121514,0.1745855573383275,5,0.9650828885323345
35,linear_quadratic,30,0.02062438660121514,0.17458555733832784,5,0.9650828885323345
