layers,fidelity,cost,num_2qub_gates
1,0.09044050014246482,434.04046370408054,74
2,0.10663591152413976,331.2507429610517,148
3,0.1359208034964589,239.86753413604964,222
4,0.18340279192355508,148.93921542010864,296
5,0.24162661547555056,105.73623452856127,370
6,0.29740302014046593,79.13665156564352,444
7,0.3230864012530913,69.2839794818801,518
8,0.35947019904204225,57.52624410037264,592
9,0.39138694514916605,38.36138190195379,666
10,0.4166015167398076,28.594889591856713,740
11,0.42483781979133084,26.16927615865709,814
12,0.4351074646721144,23.256949488534637,888
13,0.48831208643049134,17.75021767832548,962
14,0.509122187371175,13.570934440778128,1036
15,0.5142257978402842,12.512942330792317,1110
16,0.5234157097777227,10.437017459722462,1184
17,0.5286581064741842,9.961143767105817,1258
18,0.5304759015567807,9.85142520194444,1332
19,0.5296990909904572,9.775261833807729,1406
20,0.530916507798919,9.661959473332363,1480
21,0.5279715139322353,9.61640979475331,1554
22,0.5622453819251608,7.691642949968031,1628
23,0.5657968785531973,7.147778104866507,1702
24,0.5913911637129717,6.312739970753703,1776
25,0.7130361912960544,3.5591603757377843,1850
26,0.7469796985729127,2.437333609386696,1924
27,0.8855138806373233,0.8898241192614421,1998
28,0.9064320541320162,0.799429590564475,2072
29,0.9212183642402345,0.5064614486127991,2146
30,0.9876255150335358,0.06549138722408701,2220
