N,protocol,layers,fidelity,entropy,entropy_max,confidence
15,linear_quadratic,1,0.6806625891806578,1.563054168917606,3,0.4789819436941313
15,linear_quadratic,2,0.8499493339163249,0.7918040974217675,3,0.7360653008594109
15,linear_quadratic,3,0.965634622236773,0.28614239487029974,3,0.9046192017099001
15,linear_quadratic,4,0.972011874565209,0.22843091910763264,3,0.9238563602974558
15,linear_quadratic,5,0.9748954834067695,0.21038961151053093,3,0.9298701294964897
15,linear_quadratic,6,0.9947859266494155,0.054477235283896926,3,0.9818409215720344
15,linear_quadratic,7,0.998147591246618,0.020250215832098774,3,0.9932499280559671
15,linear_quadratic,8,1.0,4.791520953930873e-18,3,1.0
15,linear_quadratic,9,1.0,4.791520953930875e-18,3,1.0
15,linear_quadratic,10,1.0,4.791520953930875e-18,3,1.0
