N,protocol,layers,fidelity,entropy,entropy_max,confidence
35,linear_abs,1,0.01030001188856415,3.247639039759173,5,0.3504721920481655
35,linear_abs,2,0.005817235366464829,2.9744527712842106,5,0.4051094457431579
35,linear_abs,3,0.0030766142963243814,2.2215898298065224,5,0.5556820340386955
35,linear_abs,4,0.0012620812611875676,1.602469321168846,5,0.6795061357662308
35,linear_abs,5,0.0015683873880052565,1.5053050437691158,5,0.6989389912461769
35,linear_abs,6,0.006465560501918154,1.4588040970958538,5,0.7082391805808292
35,linear_abs,7,0.005320345526427899,1.401195410259849,5,0.7197609179480302
35,linear_abs,8,0.0012159257972664404,1.3976989614105673,5,0.7204602077178865
35,linear_abs,9,0.002298587353196308,1.1014685139663487,5,0.7797062972067302
35,linear_abs,10,0.0035023183027261063,0.892337859100406,5,0.8215324281799188
35,linear_abs,11,0.023954050448070127,0.6549102226265663,5,0.8690179554746867
35,linear_abs,12,0.0259751857943319,0.6789773811018389,5,0.8642045237796322
35,linear_abs,13,0.025669588453255707,0.6546004422737345,5,0.8690799115452531
35,linear_abs,14,0.037550142162566705,0.6422173068477331,5,0.8715565386304533
35,linear_abs,15,0.045155686471465256,0.6597401767038227,5,0.8680519646592355
35,linear_abs,16,0.059487454587327765,0.7299319131512858,5,0.8540136173697428
35,linear_abs,17,0.06530836670316306,0.763233909738643,5,0.8473532180522714
35,linear_abs,18,0.06531143137847893,0.726227818143087,5,0.8547544363713826
35,linear_abs,19,0.07650151336834246,0.7882532978650867,5,0.8423493404269826
35,linear_abs,20,0.07627169279913118,0.780375883445381,5,0.8439248233109238
35,linear_abs,21,0.1332478827996647,1.0978829062187405,5,0.7804234187562519
35,linear_abs,22,0.664599587316273,1.9904747924864084,5,0.6019050415027183
35,linear_abs,23,0.6246172603499918,1.850312350582353,5,0.6299375298835294
35,linear_abs,24,0.9523666577466435,1.293296129051421,5,0.7413407741897158
35,linear_abs,25,0.9922905182938295,1.0746682228565345,5,0.7850663554286931
35,linear_abs,26,0.9905541954121564,1.0804810237185276,5,0.7839037952562945
35,linear_abs,27,0.9965886823321278,1.0350473889222944,5,0.7929905222155411
35,linear_abs,28,0.9962889288813711,1.0346311464906726,5,0.7930737707018655
35,linear_abs,29,0.998299175813401,0.9922891736139245,5,0.8015421652772151
35,linear_abs,30,0.9996511210359728,0.9784923880869658,5,0.8043015223826069
