N,protocol,layers,fidelity,entropy,entropy_max,confidence
95,linear_quadratic,1,0.0021413856342814854,5.795721134393124,7,0.17203983794383948
95,linear_quadratic,2,0.00048568263222946505,5.266627631092248,7,0.24762462412967878
95,linear_quadratic,3,0.0008661703118034585,5.522886425623431,7,0.2110162249109384
95,linear_quadratic,4,2.230260132257036e-05,3.6789235204022517,7,0.47443949708539257
95,linear_quadratic,5,2.4353622845924917e-05,3.6979704273091194,7,0.4717185103844115
95,linear_quadratic,6,8.260771028353234e-05,3.859000731056538,7,0.4487141812776374
95,linear_quadratic,7,4.425280432185963e-05,3.0526628650417855,7,0.5639053049940306
95,linear_quadratic,8,0.00013292025337064743,3.9550947036909205,7,0.43498647090129705
95,linear_quadratic,9,4.511381707219292e-05,3.3686347996541888,7,0.5187664571922588
95,linear_quadratic,10,4.405708368413865e-05,3.418059571802454,7,0.5117057754567923
95,linear_quadratic,11,4.802877310997136e-05,3.263072447203855,7,0.5338467932565921
95,linear_quadratic,12,2.4570338411190172e-06,3.0340075133411735,7,0.5665703552369752
95,linear_quadratic,13,6.275628110580736e-06,3.0554961208578617,7,0.5635005541631626
95,linear_quadratic,14,6.375167945171055e-06,3.0957066542674903,7,0.5577561922475014
95,linear_quadratic,15,2.4582972618498408e-05,3.174429417076753,7,0.5465100832747496
95,linear_quadratic,16,2.4939069507578536e-05,2.7291024572014,7,0.6101282203998
95,linear_quadratic,17,2.3881757939204065e-05,2.705939260120174,7,0.6134372485542608
95,linear_quadratic,18,1.8000679014218337e-05,2.5825425795836408,7,0.6310653457737656
95,linear_quadratic,19,2.2881349838136192e-05,2.601555425976223,7,0.6283492248605396
95,linear_quadratic,20,4.234799372414809e-05,2.8081258661565625,7,0.5988391619776339
95,linear_quadratic,21,2.3814891641725862e-05,2.7603039953841746,7,0.6056708578022607
95,linear_quadratic,22,3.242274278190856e-05,2.7410831624577643,7,0.6084166910774622
95,linear_quadratic,23,2.3891327052866748e-05,2.5988624089376016,7,0.6287339415803426
95,linear_quadratic,24,2.398103690089393e-05,2.602339691123344,7,0.6282371869823794
95,linear_quadratic,25,2.3030469868599112e-05,2.5000911526045226,7,0.6428441210564968
95,linear_quadratic,26,1.5474571578977875e-05,2.496344345859266,7,0.6433793791629621
95,linear_quadratic,27,1.3245393608198904e-05,2.3713619963053874,7,0.6612340005278018
95,linear_quadratic,28,6.08715094505078e-05,2.5472193110091585,7,0.6361115269986917
95,linear_quadratic,29,4.819808181176486e-05,2.4607197852032487,7,0.6484686021138216
95,linear_quadratic,30,5.512644115754842e-05,2.4697380153821724,7,0.6471802835168325
95,linear_quadratic,31,6.861699366797055e-05,2.456347624052919,7,0.6490931965638687
95,linear_quadratic,32,9.478887520724144e-06,1.9151994443887377,7,0.7264000793730374
95,linear_quadratic,33,6.064919674881256e-05,1.4640792825935551,7,0.7908458167723493
95,linear_quadratic,34,5.493405679824306e-05,1.5109346497139808,7,0.7841521928980028
95,linear_quadratic,35,3.7156598334051435e-05,1.5782071797580162,7,0.7745418314631405
95,linear_quadratic,36,2.490941118392302e-06,1.402843349452015,7,0.7995938072211407
95,linear_quadratic,37,2.9941430378559776e-05,1.1743837331855937,7,0.8322308952592009
95,linear_quadratic,38,9.227392422661657e-06,1.1739684695674504,7,0.8322902186332214
95,linear_quadratic,39,1.1068510793493143e-06,1.0385387791599017,7,0.8516373172628712
