layers,fidelity,cost,num_2qub_gates
1,0.0008635478552960548,26706.88502374984,30
2,0.0015034473122143425,19200.963423353165,60
3,0.00032298283091930285,10777.656960992328,90
4,0.0005990319424398211,9824.337786739776,120
5,0.0007987403622884546,9407.118350546498,150
6,0.001492996042756698,9091.689323061753,180
7,0.003081996490024342,8047.26447107917,210
8,0.003005167721215472,7815.108136303885,240
9,0.002855473018671949,7335.300983866624,270
10,0.003342652411198268,7244.259110566095,300
11,0.001793071262003386,6983.127467081128,330
12,0.0025023691244229853,6813.858280957696,360
13,0.0016204403972855798,6362.5752579184555,390
14,0.0015984216057171677,6344.560088122838,420
15,0.0010123372658934948,6016.160611087966,450
16,0.0016457634570330717,5896.300732397553,480
17,0.001363839353421564,5865.714885443495,510
18,0.0009711434735090702,5534.476768191871,540
19,0.0005349850525647036,5488.442464986025,570
20,0.0007813536960430401,5447.333930794918,600
21,0.0003877360063311626,5082.578482802473,630
22,0.0003635988915977653,5070.761695473271,660
23,0.00034441906879620663,4570.9419825947025,690
24,0.0002721646653500292,4231.9560694826705,720
25,0.0003394881840661975,4069.3343441178463,750
26,0.0002885099438479303,4009.947857851659,780
27,0.00022060670471500148,3993.003701513727,810
28,0.0008876210388751199,3763.0289197530333,840
29,0.0009096136813770121,3689.261078817852,870
30,8.310499445240399e-05,2263.849025102431,900
31,0.0004798115726143546,1918.5952137412671,930
32,0.0004587012827637171,1918.0224520093489,960
33,0.000662180217388456,1884.6282449199823,990
34,0.00021114174516353263,1791.5204683049294,1020
35,0.00023082301385699016,1786.6890642161916,1050
36,0.00040795670838632037,1783.5546349723927,1080
37,0.0003249405345799069,1761.4183712315503,1110
38,0.0008707087668832584,1708.9613822947956,1140
39,0.0008642281463655225,1706.631896326162,1170
40,0.0014353580951640666,1543.1853448924553,1200
41,0.0015060310315695223,1460.0796673213777,1230
42,0.00036690663846033274,1360.248555248701,1260
43,0.0001349553714071577,1283.08638884963,1290
44,0.00011056067601626545,1273.4557172624286,1320
45,0.00016430745791503793,1262.739149703313,1350
46,0.00025951208407706204,1199.9820499895793,1380
47,0.0002668669000636017,1198.8893316899837,1410
48,0.000242521933567706,1196.9938173347073,1440
49,0.00015652925779263726,1128.4062605493477,1470
50,0.00013182299749625752,1013.9580544404358,1500
51,0.0002025105895446899,1004.4425090148022,1530
52,0.0002256092608244854,999.890000427242,1560
53,0.00014726566182058702,961.4341576873373,1590
54,0.00026897235460228956,922.1319357723571,1620
55,0.00018079538780360618,917.9685511883793,1650
56,0.00019792652340833373,913.8382047202358,1680
57,0.00019877751387300618,913.8322165325208,1710
58,5.2222497378566944e-05,895.189069439298,1740
59,2.33738278815449e-05,879.7294177030792,1770
60,3.184156694061522e-05,866.2244893652006,1800
61,3.2668801898112914e-05,865.8181055685964,1830
62,1.9143329558346774e-05,714.2994272809221,1860
63,1.4977716684258166e-05,707.5112125623623,1890
64,1.0246722078809284e-05,700.7431162166529,1920
65,9.629004175062374e-06,700.6769490725462,1950
66,4.326881005389042e-06,660.5938805762157,1980
67,4.331788688639181e-06,659.1884529413755,2010
68,4.936522265889254e-05,641.5256554223068,2040
69,1.5305247573584314e-05,625.5000022723023,2070
70,1.5362663915312016e-05,625.3021482990582,2100
71,4.274253788210317e-06,570.9406790618623,2130
72,5.145738123684522e-06,568.256825617764,2160
73,3.345002513316505e-05,547.5304039795576,2190
74,9.072126852944753e-05,525.1471899678976,2220
75,8.641599766907191e-05,522.8013012747749,2250
76,8.638739156247667e-05,522.7977082800294,2280
77,1.0805006955215313e-05,459.1904930087235,2310
78,1.4594636849555914e-05,422.49920089780477,2340
79,1.4746302222821278e-05,405.01704239492113,2370
80,1.083686921890658e-05,400.41867598414535,2400
81,1.1702041786061225e-05,400.313664684154,2430
82,3.7843229220965366e-06,389.0591220287339,2460
83,7.222844367976025e-06,357.5112015761403,2490
84,4.624580836537101e-06,311.5405172599441,2520
85,4.587432699997364e-06,310.45940252953426,2550
86,9.192967057293913e-06,305.99792032105995,2580
87,8.31198995962375e-06,304.16685876722124,2610
88,1.1159158880955663e-05,287.8908652661452,2640
89,1.1131406222807983e-05,286.83853697271246,2670
90,1.0755767101256386e-05,279.85735738491644,2700
91,1.953604550960352e-05,278.5080695885565,2730
92,1.7255478689984668e-05,278.1669718882665,2760
93,6.157319217225737e-05,271.5147206926346,2790
94,4.3236033393192336e-05,269.76788984370774,2820
95,1.829675412571763e-05,265.89443132362044,2850
96,5.106882271589719e-05,241.23738058439062,2880
97,5.6687785606496646e-05,240.1980003307894,2910
98,5.9624621632394584e-05,239.65307155178226,2940
99,7.156813923862355e-05,236.5665557812806,2970
100,5.68697207894062e-05,235.29182173429908,3000
101,6.230493011008166e-05,222.85855595404306,3030
102,6.357243942718022e-05,222.65411920062766,3060
103,6.363161228798915e-05,222.00668052804343,3090
104,5.781650554825036e-05,216.82148979174252,3120
105,6.394418584412562e-05,216.05772725394192,3150
106,0.0001743629728710708,211.2049547684092,3180
107,0.00015347951635866423,210.2271353366088,3210
108,0.0002125243760390567,207.76279850749285,3240
109,0.00021643294557629236,207.5465554364995,3270
110,0.0002412529889514411,206.75836878489318,3300
111,0.00010430856995048838,184.44725812325265,3330
112,0.00012358800859791768,178.31086482122265,3360
113,0.00012826194767001552,178.23426667147135,3390
114,0.0001259436696658279,169.07725927469556,3420
115,0.00017843053777714469,166.70876892599054,3450
116,0.00020538469393418686,163.67067310503825,3480
117,0.00019319047345028162,163.46420662607986,3510
118,0.00016383107083992393,162.800293061765,3540
119,0.00010367572272002032,162.13208181924614,3570
120,0.00010954509329398347,161.95794731499126,3600
121,0.00011338565973597458,161.83857507102636,3630
122,0.0002950919451027236,97.22059920412448,3660
123,0.00032521186040107894,95.7254008554122,3690
124,2.4548680351242164e-05,79.63152360442496,3720
125,2.6052048065851264e-05,78.88827156784934,3750
126,8.104143750507724e-05,63.16717888155569,3780
127,5.9629154242252916e-05,57.968310763190864,3810
128,4.969931207502988e-05,54.82771492472662,3840
129,4.7436086322469244e-05,54.40092702892583,3870
130,5.197604312334074e-05,54.047303149334056,3900
131,4.727818579211845e-05,50.183401694449174,3930
132,4.575605113950311e-05,49.74503665872141,3960
133,4.302003206603068e-05,49.66222041168825,3990
134,3.619284381112637e-05,44.8308491954998,4020
135,3.677614171973141e-05,37.70459779022628,4050
136,4.3827302983603056e-05,37.50919703953883,4080
137,2.4823039699826193e-05,36.701035414422094,4110
138,4.953015769217481e-05,34.964073671285306,4140
139,6.570613510459831e-05,32.87365919391009,4170
140,5.9651797956143404e-05,32.439040277779064,4200
141,5.795503396710463e-05,31.360214623389382,4230
142,5.12625212711503e-05,28.768632911125884,4260
143,5.117339012339151e-05,28.672083428179633,4290
144,6.133400517636e-05,28.359943427768826,4320
145,0.00023825877601275724,23.29873947096305,4350
146,0.00023658330393340802,21.609816257295577,4380
147,0.000197203998189668,21.433985233281813,4410
148,0.00019148540813477955,21.33842413222353,4440
149,0.00025175170834975053,19.51792586509191,4470
150,0.00015530342860190397,19.218841670239723,4500
151,0.00015493849173456442,19.213097226142224,4530
152,0.00015493849173456442,19.21309722614222,4560
153,0.0002725613722952341,18.28908503662378,4590
154,0.00016530879649099406,16.9442133578846,4620
