N,protocol,layers,fidelity,entropy,entropy_max,confidence
39,linear_abs,1,0.043982158975096365,3.2797206244150656,5,0.3440558751169869
39,linear_abs,2,0.049769935617125734,2.9740226135396557,5,0.40519547729206884
39,linear_abs,3,0.01648847015974412,2.2678399628221486,5,0.5464320074355703
39,linear_abs,4,0.01655199453818445,2.156499430455851,5,0.5687001139088298
39,linear_abs,5,0.0011369441858046308,1.4665796626667291,5,0.7066840674666541
39,linear_abs,6,0.0013376521568716536,1.5594238501419866,5,0.6881152299716027
39,linear_abs,7,0.008736517636185095,1.3010022781874262,5,0.7397995443625147
39,linear_abs,8,0.0013556265048823932,0.8640025603806066,5,0.8271994879238787
39,linear_abs,9,0.003447060809452623,0.5714011715508941,5,0.8857197656898211
39,linear_abs,10,0.0052732845785243496,0.6785582218488277,5,0.8642883556302344
39,linear_abs,11,0.016081644414465735,1.3665779427833002,5,0.72668441144334
39,linear_abs,12,0.7546331969571755,1.649419014529323,5,0.6701161970941354
39,linear_abs,13,0.7509632223124041,1.6485439041061756,5,0.6702912191787649
39,linear_abs,14,0.8612939464814298,1.0473148004520951,5,0.790537039909581
39,linear_abs,15,0.8540173128994274,1.0617578531978709,5,0.7876484293604258
39,linear_abs,16,0.9228412397822181,0.7095294635839293,5,0.8580941072832141
39,linear_abs,17,0.9139507079790062,0.7045044298790596,5,0.8590991140241881
39,linear_abs,18,0.9421569893241144,0.54196108412682,5,0.891607783174636
39,linear_abs,19,0.9482848221310157,0.4899416502938035,5,0.9020116699412393
39,linear_abs,20,0.946940197315334,0.49151387463604496,5,0.901697225072791
39,linear_abs,21,0.9503581885586253,0.4671736790814207,5,0.9065652641837159
39,linear_abs,22,0.9839702128703637,0.1789853772061534,5,0.9642029245587693
39,linear_abs,23,0.9839107387205598,0.1780144438415968,5,0.9643971112316806
39,linear_abs,24,0.9910293614597783,0.10457789799337058,5,0.9790844204013259
39,linear_abs,25,0.9900385748523047,0.1102758292029521,5,0.9779448341594096
39,linear_abs,26,0.993961803423313,0.07113364889146417,5,0.9857732702217071
39,linear_abs,27,0.9938343623384024,0.0721764970047272,5,0.9855647005990545
39,linear_abs,28,0.9988380475181459,0.016646033677708807,5,0.9966707932644583
39,linear_abs,29,0.9995474431647131,0.00682808193239632,5,0.9986343836135207
39,linear_abs,30,0.9995674674900535,0.006570022253227198,5,0.9986859955493546
