N,protocol,layers,fidelity,entropy,entropy_max,confidence
143,linear_quadratic,1,0.009126846614317837,6.220760748478391,8,0.22240490644020117
143,linear_quadratic,2,0.006790254392019805,6.0544781109211065,8,0.24319023613486168
143,linear_quadratic,3,0.0008522274446883093,4.682932977895931,8,0.41463337776300857
143,linear_quadratic,4,0.00027307043373321486,4.661085612615225,8,0.41736429842309686
143,linear_quadratic,5,0.0002681149011384278,3.9217119185454994,8,0.5097860101818126
143,linear_quadratic,6,0.0003838696144434665,4.624681492203299,8,0.4219148134745876
143,linear_quadratic,7,0.00023523655010374407,4.993162283589863,8,0.3758547145512672
143,linear_quadratic,8,0.00035133521020468096,5.05979866802825,8,0.3675251664964687
143,linear_quadratic,9,0.0005588534844076082,4.586468992585461,8,0.4266913759268174
143,linear_quadratic,10,0.0009099392050644736,4.014224179585431,8,0.49822197755182107
143,linear_quadratic,11,0.0009836468259511895,3.982255323512324,8,0.5022180845609595
143,linear_quadratic,12,0.0010974153279030522,3.7096420730309916,8,0.536294740871126
143,linear_quadratic,13,0.001183114341459329,3.815810614128903,8,0.5230236732338871
143,linear_quadratic,14,0.0012170040566086293,3.835277498345982,8,0.5205903127067523
143,linear_quadratic,15,0.0010154921328557132,3.658453832170795,8,0.5426932709786506
143,linear_quadratic,16,0.0012139628774408882,3.245060433424455,8,0.5943674458219431
143,linear_quadratic,17,0.00022755381721751547,3.126907728762554,8,0.6091365339046808
143,linear_quadratic,18,0.00029604469093897793,2.8357886589232604,8,0.6455264176345925
143,linear_quadratic,19,0.0002771995549798187,2.8577502399276886,8,0.6427812200090389
143,linear_quadratic,20,0.0005449993856504174,2.4632989340022875,8,0.6920876332497141
143,linear_quadratic,21,0.00041946828686534635,2.2566567094570615,8,0.7179179113178673
143,linear_quadratic,22,0.0005426965412980963,2.3907061899504716,8,0.7011617262561911
143,linear_quadratic,23,0.0005218461997602314,2.443875347881169,8,0.6945155815148538
143,linear_quadratic,24,0.0006388732006669188,2.4180959501715087,8,0.6977380062285614
143,linear_quadratic,25,0.0002910026646918286,2.5180531577593346,8,0.6852433552800832
143,linear_quadratic,26,0.00023401971877283552,2.578649460846875,8,0.6776688173941406
143,linear_quadratic,27,0.0002609401885163865,2.653223036061302,8,0.6683471204923372
143,linear_quadratic,28,0.0002968342185229443,2.6646996175324684,8,0.6669125478084414
143,linear_quadratic,29,3.9266668272677294e-05,2.626269690644383,8,0.6717162886694521
143,linear_quadratic,30,3.702450968904279e-05,2.574720814824569,8,0.6781598981469289
143,linear_quadratic,31,6.131351662483215e-05,2.649666228550312,8,0.668791721431211
143,linear_quadratic,32,4.3058623980596014e-05,2.6886860201532286,8,0.6639142474808464
143,linear_quadratic,33,2.898178159145317e-05,2.5870101288810887,8,0.676623733889864
143,linear_quadratic,34,3.77602493079829e-05,2.5850180431089895,8,0.6768727446113763
143,linear_quadratic,35,1.4201995901741654e-05,2.7615259606311757,8,0.6548092549211031
143,linear_quadratic,36,9.068637990083797e-05,2.698202530898409,8,0.6627246836376989
143,linear_quadratic,37,0.00016858775993138853,2.6380451328852947,8,0.6702443583893382
143,linear_quadratic,38,0.00011343369592807577,2.625750290756394,8,0.6717812136554507
143,linear_quadratic,39,0.00013476742974364463,2.6282770595918143,8,0.6714653675510232
143,linear_quadratic,40,0.00014735858314254095,2.625539512087787,8,0.6718075609890266
143,linear_quadratic,41,0.00034986633980665314,2.4502552646710836,8,0.6937180919161146
143,linear_quadratic,42,0.00031058229361893624,2.3846189221662737,8,0.7019226347292158
143,linear_quadratic,43,0.0004750302635240313,2.2820239507631856,8,0.7147470061546017
143,linear_quadratic,44,0.000996798714139924,2.121355988784548,8,0.7348305014019315
143,linear_quadratic,45,0.0009420202413453667,2.079486466493212,8,0.7400641916883486
143,linear_quadratic,46,0.00111937056126807,2.2104802213118333,8,0.7236899723360208
143,linear_quadratic,47,0.0012157536892918512,2.1631856294918563,8,0.729601796313518
143,linear_quadratic,48,0.0017763304196562572,2.0948841785238663,8,0.7381394776845167
143,linear_quadratic,49,0.0017904316212691757,2.0726179032778687,8,0.7409227620902664
143,linear_quadratic,50,0.001790270019227261,2.0893626267322856,8,0.7388296716584644
143,linear_quadratic,51,0.0006557375651999139,1.970032259041889,8,0.7537459676197639
143,linear_quadratic,52,0.0006953190489587388,1.8924206630863654,8,0.7634474171142043
143,linear_quadratic,53,0.0006883641186601624,1.88900854683224,8,0.76387393164597
143,linear_quadratic,54,0.00065737079055933,1.8639637694790898,8,0.7670045288151137
143,linear_quadratic,55,0.0012783845646228587,1.8411687662674576,8,0.7698539042165677
