N,protocol,layers,fidelity,entropy,entropy_max,confidence
35,standard,1,0.09044050014246482,4.844381388365499,5,0.031123722326900194
35,standard,2,0.10663591152413976,4.635117902271182,5,0.0729764195457635
35,standard,3,0.1359208034964589,4.3765418304127675,5,0.12469163391744653
35,standard,4,0.18340279192355508,4.0354473488595435,5,0.19291053022809135
35,standard,5,0.24162661547555056,3.732080610899603,5,0.2535838778200794
35,standard,6,0.29740302014046593,3.4579808058166535,5,0.30840383883666933
35,standard,7,0.3230864012530913,3.360253425209863,5,0.32794931495802737
35,standard,8,0.35947019904204225,3.1827833752828467,5,0.3634433249434307
35,standard,9,0.39138694514916605,2.34777014208365,5,0.53044597158327
35,standard,10,0.4166015167398076,2.2353405778870967,5,0.5529318844225807
35,standard,11,0.42483781979133084,2.119720124379681,5,0.5760559751240638
35,standard,12,0.4351074646721144,2.042491457749096,5,0.5915017084501808
35,standard,13,0.48831208643049134,1.6039678836974494,5,0.6792064232605102
35,standard,14,0.509122187371175,1.3671054836953436,5,0.7265789032609313
35,standard,15,0.5142257978402842,1.3094105027640937,5,0.7381178994471813
35,standard,16,0.5234157097777227,1.4178116039385507,5,0.7164376792122898
35,standard,17,0.5286581064741842,1.3765097324516797,5,0.7246980535096641
35,standard,18,0.5304759015567807,1.378180161679139,5,0.7243639676641722
35,standard,19,0.5296990909904572,1.3791345028300965,5,0.7241730994339807
35,standard,20,0.530916507798919,1.394748507540386,5,0.7210502984919228
35,standard,21,0.5279715139322353,1.3934653439659452,5,0.721306931206811
35,standard,22,0.5622453819251608,1.3796177761124633,5,0.7240764447775073
35,standard,23,0.5657968785531973,1.4823300598188571,5,0.7035339880362286
35,standard,24,0.5913911637129717,1.4863944592051699,5,0.702721108158966
35,standard,25,0.7130361912960544,1.8044348975603917,5,0.6391130204879216
35,standard,26,0.7469796985729127,1.7019514534160352,5,0.659609709316793
35,standard,27,0.8855138806373233,1.4266190318665715,5,0.7146761936266857
35,standard,28,0.9064320541320162,1.3777786382900281,5,0.7244442723419944
35,standard,29,0.9212183642402345,1.3028719941963827,5,0.7394256011607234
35,standard,30,0.9876255150335358,1.0781635567481527,5,0.7843672886503694
