N,protocol,layers,fidelity,entropy,entropy_max,confidence
95,standard,69,0.1196327731782441,3.198067047282545,7,0.5431332789596364
95,standard,70,0.12054622141725134,3.161476122757433,7,0.5483605538917953
95,standard,71,0.12037055190877947,3.1632111179991127,7,0.5481126974286982
95,standard,72,0.12182619502328267,3.1432831319924537,7,0.5509595525725066
95,standard,73,0.12251430559741947,3.14101505743197,7,0.5512835632240043
95,standard,74,0.1250966867243676,3.0961389048622117,7,0.5576944421625412
95,standard,75,0.12764966675897696,3.0683365909125917,7,0.5616662012982012
95,standard,76,0.13162542143663747,3.0431417817069804,7,0.5652654597561457
95,standard,77,0.13280983400146987,3.0280197559877755,7,0.5674257491446035
95,standard,78,0.1331446206889438,3.019203805485312,7,0.5686851706449554
95,standard,79,0.14130780467620774,2.9533908202742545,7,0.5780870256751065
95,standard,80,0.14147203276856446,2.9435147352061652,7,0.5794978949705478
95,standard,81,0.13994852073983877,2.9153592253913008,7,0.5835201106583856
95,standard,82,0.13991085131892184,2.9156281732439533,7,0.5834816895365781
95,standard,83,0.13961194373305796,2.8994008120997155,7,0.585799883985755
95,standard,84,0.13731207038605603,2.899587688831635,7,0.5857731873097665
95,standard,85,0.13740116332936078,2.8960253580053306,7,0.5862820917135242
95,standard,86,0.1375594621626449,2.7900145497122852,7,0.6014264928982449
95,standard,87,0.14022581014238,2.789735147142434,7,0.6014664075510808
95,standard,88,0.1402965216135616,2.7817384070870457,7,0.6026087989875649
95,standard,89,0.14101879115382987,2.7816338073427036,7,0.6026237418081852
95,standard,90,0.1403963998395713,2.7771589404121104,7,0.6032630085125557
95,standard,91,0.14030846944327638,2.7814872575271523,7,0.6026446774961212
95,standard,92,0.14029198762816417,2.779143928521247,7,0.602979438782679
95,standard,93,0.14388614061665309,2.6605620571763806,7,0.6199197061176599
95,standard,94,0.14403373912048462,2.658464948206339,7,0.6202192931133801
95,standard,95,0.14087811795497016,2.665742809741552,7,0.6191795986083497
95,standard,96,0.14192477606316622,2.6552780189117766,7,0.6206745687268891
95,standard,97,0.14255557722358247,2.654987061109169,7,0.6207161341272616
95,standard,98,0.13999278610015262,2.6126206313114158,7,0.6267684812412263
95,standard,99,0.140444441416755,2.6107673587804996,7,0.6270332344599286
95,standard,100,0.14055122304126033,2.599693882142187,7,0.6286151596939733
