layers,fidelity,cost,num_2qub_gates
1,0.009895950960763652,5104.575316664406,270
2,0.0091166226735628,3448.082951960621,540
3,0.009130452863261784,3019.4288857508986,810
4,0.009443157723535411,2829.2679607524024,1080
5,0.01007805335907181,2622.0442476677576,1350
6,0.012899281500984723,2131.143764273957,1620
7,0.01842511989632918,1746.7719837095801,1890
8,0.021989852492210794,1540.3126420951994,2160
9,0.02470747236878893,1421.7214103841318,2430
10,0.027181485013436056,1347.864190040306,2700
11,0.027901310586379985,1307.5785221731821,2970
12,0.02977742916599205,1262.220753891558,3240
13,0.03382884483036094,1165.89511670056,3510
14,0.03530208871015848,1081.340731556831,3780
15,0.03617167082170046,1064.3347817456538,4050
16,0.039095004782582085,1034.9844530816667,4320
17,0.04193174806837139,992.7097785225726,4590
18,0.04278727480827239,975.537572754776,4860
19,0.04355655308119224,965.405878315255,5130
20,0.045847171277326154,922.9684637422196,5400
21,0.047184018183087005,901.351217384967,5670
22,0.048819534969604436,872.3018791668226,5940
23,0.048816310922044144,855.6335409964245,6210
24,0.050145841979815205,837.9877470935382,6480
25,0.04980938821757286,816.692007630141,6750
26,0.049721543759439886,766.0997897516386,7020
27,0.048197883509367434,702.1631551777818,7290
28,0.047313968664149365,662.3351596347295,7560
29,0.046178243364657146,626.1690337487961,7830
30,0.05071764069211396,583.228585323294,8100
31,0.05134535409068488,578.7420007097217,8370
32,0.05827346732061193,554.0515751588198,8640
33,0.05868903396335525,524.6000858110098,8910
34,0.06118492158969473,501.82275552802776,9180
35,0.06132416267222018,501.60265253927275,9450
36,0.06121037560042676,501.46786763165494,9720
37,0.06563685452389213,485.98650105103945,9990
38,0.06563685454353796,485.9865010510381,10260
39,0.056450541414656843,369.83275631511356,10530
40,0.052364207445196195,256.8233963044479,10800
41,0.05227428226898183,252.61712404188847,11070
42,0.05091625521882981,247.51411868821316,11340
43,0.05104022688167069,235.44914219271774,11610
44,0.05179691812822059,229.54428796448678,11880
45,0.04989587946602101,225.97593519364358,12150
46,0.049632160345279855,225.78199917624408,12420
47,0.043077685907699226,207.13513136943257,12690
48,0.0447163042507267,199.74374995131535,12960
49,0.04648477392884715,192.3641821768807,13230
50,0.045748818069407095,180.8118150471409,13500
51,0.04588496466168332,180.44381482298905,13770
52,0.045548570325302656,170.50760595940204,14040
53,0.04463858866341579,167.5900310478965,14310
54,0.046068249278162686,163.39693535221878,14580
55,0.045887332855255834,162.8043935595154,14850
56,0.04672074120553456,160.52270097052633,15120
57,0.04666346601686282,160.41848966209193,15390
58,0.045440569926378196,153.25661447757955,15660
59,0.0475845294728799,150.0501787114269,15930
60,0.052362779545586394,145.7140923268781,16200
61,0.05266474682442425,145.62820446832424,16470
62,0.05036633067889737,141.64983717406187,16740
63,0.05224515968044159,138.6992270247522,17010
64,0.05179633342926576,138.57865741933495,17280
65,0.04596355103696613,115.83712983679865,17550
66,0.0458723154428861,112.41373228365052,17820
67,0.053275065093198785,102.88977427274021,18090
68,0.05342440206682304,101.67827550602996,18360
69,0.0533408014873049,100.60792255428031,18630
70,0.05048631222022668,87.26569275664426,18900
71,0.050762756398650806,87.24935777730221,19170
72,0.04600716517699682,80.92506681738223,19440
73,0.04569059184023567,80.0600323046306,19710
74,0.04675404886208352,79.5011463551431,19980
75,0.04593014366608024,76.32911385809251,20250
