N,protocol,layers,fidelity,entropy,entropy_max,confidence
25,linear_abs,1,0.5597111753576244,2.2941632379456722,4,0.42645919051358194
25,linear_abs,2,0.756590650834532,1.4366346391765814,4,0.6408413402058546
25,linear_abs,3,0.9462909804922885,0.48472897646412094,4,0.8788177558839698
25,linear_abs,4,0.9475347753611669,0.4780475843676988,4,0.8804881039080753
25,linear_abs,5,0.9473244892201864,0.4803180383750643,4,0.8799204904062339
25,linear_abs,6,0.9853679048635273,0.14649901105051893,4,0.9633752472373702
25,linear_abs,7,0.990638641083477,0.10161292109314733,4,0.9745967697267132
25,linear_abs,8,0.9921216613608206,0.08678676175276816,4,0.978303309561808
25,linear_abs,9,0.9975878003013033,0.028718283060520176,4,0.9928204292348699
25,linear_abs,10,0.9974617389881743,0.029303285085860876,4,0.9926741787285348
25,linear_abs,11,1.0,2.0618580960774927e-17,4,1.0
25,linear_abs,12,1.0,2.0618580960774927e-17,4,1.0
25,linear_abs,13,1.0,2.061858096077493e-17,4,1.0
25,linear_abs,14,1.0,2.061858096077493e-17,4,1.0
25,linear_abs,15,1.0,2.061858096077493e-17,4,1.0
