layers,fidelity,cost,num_2qub_gates
78,0.02690440852781931,2345.2448445102427,32448
79,0.026717744023056364,2316.7712131076432,32864
80,0.02683188046770762,2255.8050808211165,33280
81,0.02726155068433174,2220.731840050379,33696
82,0.03537489315001536,1949.098006734615,34112
83,0.039229405215142024,1945.1884458392708,34528
84,0.03787020946547202,1942.9255112317737,34944
85,0.03768865391346434,1941.2012758813248,35360
86,0.04060970581045458,1904.153451025438,35776
87,0.04081773264202035,1893.3394506046895,36192
88,0.04037828857555236,1891.6384939744903,36608
89,0.04048258008787987,1891.0080964135336,37024
90,0.04515930002225915,1819.4043690306978,37440
91,0.04523854971775576,1816.8897440795974,37856
92,0.045074474610023604,1813.5068593146361,38272
93,0.04468845782270492,1812.457574285795,38688
94,0.043957239373895944,1807.8870530213612,39104
95,0.0434331397689849,1799.324276086338,39520
96,0.04310301775827654,1793.821662591804,39936
97,0.04344369570724617,1787.5874041703423,40352
98,0.03991015377289402,1757.6128943016336,40768
99,0.0379327506138392,1745.4922582172167,41184
100,0.037593129004935034,1737.5849104242134,41600
101,0.037591424443536144,1728.9153791891304,42016
102,0.03812007970501766,1720.1198739664487,42432
103,0.03981327675749056,1678.1976962250164,42848
104,0.0389884819697329,1623.4391543826223,43264
105,0.038902119072325235,1619.5079093965855,43680
106,0.038337465207565966,1613.1474756842158,44096
107,0.0352932363460346,1596.4923783022596,44512
108,0.0382551025340704,1530.7376417598764,44928
109,0.04065681628875347,1519.1382279365077,45344
110,0.04121579221596364,1504.4990849280712,45760
111,0.04113346366177087,1486.9157239552108,46176
112,0.03894741247636689,1462.527327712954,46592
113,0.03752044105270531,1453.6918513767937,47008
114,0.03775155239731183,1437.3220636039355,47424
115,0.03885410339634272,1421.4027702706362,47840
116,0.03671188679442067,1385.3911774797352,48256
117,0.036211079601019484,1354.6929050990818,48672
118,0.03568950624576521,1327.1692502035012,49088
119,0.03288149622340056,1284.5743582680918,49504
120,0.02932544103523167,1264.994786314343,49920
121,0.02769724170092017,1254.4293876208822,50336
122,0.025634529830102393,1233.225144912438,50752
123,0.023966345977707346,1219.9509222587537,51168
124,0.02487702000705582,1203.6213633917123,51584
125,0.024410137728895536,1183.3825415235522,52000
126,0.024392860568984827,1159.6138585265276,52416
127,0.02530509605392735,1136.7061419140327,52832
128,0.024991814627589582,1114.2897239941094,53248
129,0.024413390315460637,1092.2079670214891,53664
130,0.024248092542333864,1068.6820188959996,54080
131,0.02405873749754613,1052.1901330138867,54496
132,0.0244657359383492,1032.2300997822904,54912
133,0.02366912966081128,1016.3156140863714,55328
134,0.022563175950131267,1009.4118970875072,55744
135,0.02122117083578959,1004.78275595437,56160
136,0.020794039403114733,1001.6027065522092,56576
137,0.020395574491850334,997.4765515908038,56992
138,0.021251548991922463,987.676325087519,57408
139,0.021542619779898207,979.9666316139783,57824
140,0.022667599538703863,969.1650067667799,58240
141,0.024427447948561186,954.8995772529107,58656
142,0.024376498856910477,938.70583358858,59072
143,0.02438324866730165,926.5307541034504,59488
144,0.02465794071183874,914.2286844744746,59904
145,0.024198232546555964,902.4364280791581,60320
146,0.023689454741344755,888.8955102230598,60736
147,0.02221475395767971,870.1877430316148,61152
148,0.02291749199554789,845.8814996135454,61568
149,0.023555739146341872,823.42115457073,61984
150,0.023821841730855966,804.7923302279135,62400
151,0.02484002833028305,788.5469420915856,62816
152,0.02586957289787401,773.7956908543381,63232
153,0.028396002919935246,750.9611030903711,63648
154,0.029822000060458712,733.9824709040572,64064
155,0.0310832067336548,717.3703670843928,64480
156,0.03188825177026213,705.0845221462147,64896
157,0.031187900084896993,687.9994719343327,65312
158,0.03301232440455204,675.8581226954307,65728
159,0.03507903037994303,665.5391411119166,66144
160,0.037459531928143414,653.8611357038984,66560
161,0.03974264422010824,634.5445119639824,66976
162,0.04234703372915473,612.8463385788341,67392
163,0.04456816522531671,594.9309679542148,67808
164,0.044428431817673454,579.7926894132102,68224
165,0.04536350022391748,569.536265545572,68640
166,0.047927071491013856,556.9213294282043,69056
167,0.04654867774233985,545.8598778530785,69472
168,0.04870226714728456,531.3228853492086,69888
169,0.05088637478596621,515.5366060355807,70304
170,0.05108086305411824,500.0285014378217,70720
171,0.05221397593548802,484.11934561611827,71136
172,0.054556200636374085,471.90590461651834,71552
173,0.054070836318034984,456.285448912283,71968
174,0.054997752175997235,442.1285420299688,72384
175,0.0532629204156275,426.3677633049392,72800
176,0.05121149884826982,410.1815024203955,73216
177,0.050516712202119604,395.3102829602261,73632
178,0.05039318791644469,378.83087681145855,74048
179,0.050701117089783705,367.78854733761847,74464
180,0.05147407264383299,356.49182935111924,74880
181,0.051029861109139596,348.8941870269566,75296
182,0.04860431021623265,341.6734188632966,75712
183,0.04840864625717006,333.5612330846899,76128
184,0.045519393444280624,324.27877956209534,76544
185,0.04541114694983976,313.8986695486791,76960
186,0.04443148477505569,306.36986910145873,77376
187,0.04379822651565129,298.93065236530185,77792
188,0.04200803460948906,290.66696500384916,78208
189,0.0413571222560056,281.98270181258226,78624
190,0.041204851405018575,272.7738345515687,79040
191,0.038820731005432076,261.3718561082575,79456
192,0.03676974703732967,251.83429518728207,79872
193,0.034612962949475794,244.00921190647517,80288
194,0.033510841487576715,237.70511642060112,80704
195,0.031249829837326902,231.20207503136078,81120
196,0.0282711307814126,226.09983869405414,81536
197,0.02608454103488959,222.00834965374563,81952
198,0.024872820908051745,218.74452019054806,82368
199,0.0243217466181493,215.00246264554397,82784
200,0.023052889265081537,211.06876088030725,83200
