layers,fidelity,cost,num_2qub_gates
1,0.009126846614317837,22488.741151653347,30
2,0.006790254392019805,15680.694812075448,60
3,0.0008522274446883093,9206.244499262133,90
4,0.00027307043373321486,8308.19460733673,120
5,0.0002681149011384278,7724.1655020891885,150
6,0.0003838696144434665,6876.516463243338,180
7,0.00023523655010374407,6117.935677307317,210
8,0.00035133521020468096,5725.408406887571,240
9,0.0005588534844076082,5351.059392406847,270
10,0.0009099392050644736,4817.038112217098,300
11,0.0009836468259511895,4726.13504472628,330
12,0.0010974153279030522,4497.560545575816,360
13,0.001183114341459329,4219.6931722359905,390
14,0.0012170040566086293,4153.001818301169,420
15,0.0010154921328557132,4033.231602468608,450
16,0.0012139628774408882,3451.2753660876842,480
17,0.00022755381721751547,3180.3947273396116,510
18,0.00029604469093897793,3063.542343649691,540
19,0.0002771995549798187,3062.659349593321,570
20,0.0005449993856504174,2941.669388301807,600
21,0.00041946828686534635,2908.679492278698,630
22,0.0005426965412980963,2432.2688981942274,660
23,0.0005218461997602314,2390.4156479131602,690
24,0.0006388732006669188,2380.789948536705,720
25,0.0002910026646918286,2362.435071135449,750
26,0.00023401971877283552,2350.989317002045,780
27,0.0002609401885163865,2303.448121022925,810
28,0.0002968342185229443,2300.982736865595,840
29,3.9266668272677294e-05,2179.19621736162,870
30,3.702450968904279e-05,2168.645350686012,900
31,6.131351662483215e-05,2138.390086620317,930
32,4.3058623980596014e-05,2130.989590922593,960
33,2.898178159145317e-05,2060.312570609118,990
34,3.77602493079829e-05,2056.1816006451036,1020
35,1.4201995901741654e-05,1982.9273055440044,1050
36,9.068637990083797e-05,1838.8282553057313,1080
37,0.00016858775993138853,1771.0685554795953,1110
38,0.00011343369592807577,1757.460629433802,1140
39,0.00013476742974364463,1741.1030486898817,1170
40,0.00014735858314254095,1733.6757411684666,1200
41,0.00034986633980665314,1639.7132768312829,1230
42,0.00031058229361893624,1599.4902328329986,1260
43,0.0004750302635240313,1564.7940327497045,1290
44,0.000996798714139924,1494.8711252887679,1320
45,0.0009420202413453667,1493.2545353047262,1350
46,0.00111937056126807,1359.7119723380242,1380
