layers,fidelity,cost,num_2qub_gates
1,0.04593185865828031,488.2339974487861,74
2,0.056774322481427913,336.9517804264069,148
3,0.08654347611485519,193.4241120908551,222
4,0.10759756115301417,108.78525770146157,296
5,0.12192821787941265,82.73887217672439,370
6,0.1473963164347376,65.05437442230732,444
7,0.18719391289711038,51.04718635564522,518
8,0.25533541796360526,42.91582089931896,592
9,0.30867563976549633,33.198239299314395,666
10,0.30765414232257693,29.454339423327433,740
11,0.3304255161076305,27.133851427938048,814
12,0.44611980881288016,22.41377157743602,888
13,0.4694667643118166,18.699061676929134,962
14,0.47686505304635335,15.207151455904421,1036
15,0.48070266787118393,13.328729939490099,1110
16,0.4817132540153683,13.251297176768567,1184
17,0.48596325417880076,13.023834561796399,1258
18,0.492576136338374,12.547687527478462,1332
19,0.4961051353652687,12.363742033069126,1406
20,0.5071943719073861,11.773207477986265,1480
21,0.5689878493128809,8.868056215796353,1554
22,0.5681862838586976,8.714654300307298,1628
23,0.5691776419949544,8.607223658559954,1702
24,0.5754418777954682,8.535751550763699,1776
25,0.5759051890021716,8.534779373199532,1850
26,0.5754508006125252,8.520130766317138,1924
27,0.5754508006754094,8.520130766317116,1998
28,0.8087157986542363,3.417766786855943,2072
29,0.8876180834948209,2.183442960802563,2146
30,0.943985921384944,1.028393750635816,2220
