N,protocol,layers,fidelity,entropy,entropy_max,confidence
87,linear_quadratic,1,0.029288873373560363,5.786410717995805,7,0.17336989742917075
87,linear_quadratic,2,0.01966713073219335,5.110278104076239,7,0.2699602708462515
87,linear_quadratic,3,0.028816798794859752,5.393228898895613,7,0.22953872872919823
87,linear_quadratic,4,0.006169753118403363,3.7139598713803452,7,0.46943430408852216
87,linear_quadratic,5,0.007868218383529706,3.7507788999151233,7,0.4641744428692681
87,linear_quadratic,6,0.008542543841538575,3.8832495649424623,7,0.44525006215107676
87,linear_quadratic,7,3.931625740457148e-05,3.003116780296755,7,0.5709833171004636
87,linear_quadratic,8,0.017061330800291367,3.7976192848643624,7,0.4574829593050911
87,linear_quadratic,9,0.020669948791676683,3.2623132020858066,7,0.5339552568448848
87,linear_quadratic,10,0.015043537685171466,3.3142166846338683,7,0.5265404736237331
87,linear_quadratic,11,0.012202026918008079,3.277414929810503,7,0.5317978671699282
87,linear_quadratic,12,0.12571193578976092,3.4054885833520303,7,0.51350163094971
87,linear_quadratic,13,0.1142933457646706,3.416106489471081,7,0.511984787218417
87,linear_quadratic,14,0.19093475425681988,3.616038771259941,7,0.48342303267715125
87,linear_quadratic,15,0.1953844337129915,3.637193587741118,7,0.4804009160369832
87,linear_quadratic,16,0.3347158841654847,3.514169362521739,7,0.4979758053540373
87,linear_quadratic,17,0.35242693048072166,3.407179186630337,7,0.5132601161956661
87,linear_quadratic,18,0.3619095093730154,3.3065547648768963,7,0.5276350335890148
87,linear_quadratic,19,0.32921036983354,3.3216274784686135,7,0.5254817887901981
87,linear_quadratic,20,0.276514032245082,3.510645041899416,7,0.4984792797286548
87,linear_quadratic,21,0.2606631189754453,3.565032812131608,7,0.49070959826691307
87,linear_quadratic,22,0.24383232012500652,3.8847319802546627,7,0.44503828853504823
87,linear_quadratic,23,0.2212199014900638,3.9562127736126813,7,0.4348267466267598
87,linear_quadratic,24,0.17372488677820955,4.099655679444694,7,0.41433490293647235
87,linear_quadratic,25,0.0821908695033273,4.117190378357379,7,0.41182994594894584
87,linear_quadratic,26,0.08092471906759427,4.110789494980472,7,0.4127443578599326
87,linear_quadratic,27,0.1284311453456395,4.022528997215469,7,0.4253530003977902
87,linear_quadratic,28,0.12331078252598476,3.7584891810942835,7,0.4630729741293881
87,linear_quadratic,29,0.11864025279420373,3.697723745350412,7,0.47175375066422687
87,linear_quadratic,30,0.13597636104435185,3.082251951701947,7,0.5596782926140076
87,linear_quadratic,31,0.11906551411280163,3.0366031248978866,7,0.5661995535860163
87,linear_quadratic,32,0.2763941069557137,2.9629652815429917,7,0.5767192454938583
87,linear_quadratic,33,0.29237924314354263,2.967379200028659,7,0.5760886857101916
87,linear_quadratic,34,0.29109248073257793,2.9753416415295657,7,0.574951194067205
87,linear_quadratic,35,0.28058504171665816,2.998467065437518,7,0.5716475620803546
87,linear_quadratic,36,0.3366591457100876,2.752048319485288,7,0.6068502400735303
87,linear_quadratic,37,0.3087342392409613,2.7750979344931315,7,0.6035574379295526
87,linear_quadratic,38,0.3192672065957824,2.7494112919055924,7,0.6072269582992011
87,linear_quadratic,39,0.3721862740604977,2.852729033626884,7,0.5924672809104452
87,linear_quadratic,40,0.3718502833966259,2.709315589188726,7,0.612954915830182
87,linear_quadratic,41,0.3542081539795504,2.753610910266672,7,0.6066270128190469
87,linear_quadratic,42,0.3484279047014382,2.7397339095094564,7,0.6086094414986492
87,linear_quadratic,43,0.35463890374002494,2.7476789962410426,7,0.6074744291084224
87,linear_quadratic,44,0.4054443927245686,2.4201735012513286,7,0.6542609283926674
87,linear_quadratic,45,0.4250795191576151,2.399572000949542,7,0.6572039998643512
87,linear_quadratic,46,0.4130324702623513,2.361325362674656,7,0.6626678053321919
87,linear_quadratic,47,0.4067755503021889,2.359143147740275,7,0.6629795503228179
87,linear_quadratic,48,0.403936069082483,2.34792214379146,7,0.6645825508869343
87,linear_quadratic,49,0.3678094820103136,2.364122285086303,7,0.662268244987671
87,linear_quadratic,50,0.39152443205718557,2.3965693434908935,7,0.6576329509298724
87,linear_quadratic,51,0.3824413488802591,2.3964543064618327,7,0.6576493847911667
87,linear_quadratic,52,0.3786353065261659,2.3436451118143165,7,0.6651935554550976
87,linear_quadratic,53,0.3779583382977557,2.341148689580216,7,0.6655501872028262
87,linear_quadratic,54,0.3814036021411188,2.326509808354167,7,0.6676414559494047
87,linear_quadratic,55,0.5010039646018178,2.1872039049691185,7,0.6875422992901259
87,linear_quadratic,56,0.5034271846874931,2.1777260755258507,7,0.6888962749248785
87,linear_quadratic,57,0.47452494910311693,2.247813649388257,7,0.6788837643731062
87,linear_quadratic,58,0.48181841614896687,2.235108565874525,7,0.6806987763036393
87,linear_quadratic,59,0.4937793688752405,2.2124436458620127,7,0.6839366220197125
87,linear_quadratic,60,0.4805776477385684,2.120693331740897,7,0.6970438097513004
87,linear_quadratic,61,0.47868863044178367,2.1247271963538847,7,0.6964675433780165
87,linear_quadratic,62,0.489132885132488,2.0760702050920385,7,0.7034185421297088
87,linear_quadratic,63,0.4804940487721754,2.1436997778890405,7,0.6937571745872799
87,linear_quadratic,64,0.4903312252614965,2.2702378557675065,7,0.6756803063189276
87,linear_quadratic,65,0.48371003012214087,2.307108045116655,7,0.6704131364119065
87,linear_quadratic,66,0.4746549407694531,2.324866072493952,7,0.6678762753580069
87,linear_quadratic,67,0.4659738288033365,2.331843051797047,7,0.6668795640289933
87,linear_quadratic,68,0.42255147648021546,2.1081724632149466,7,0.6988325052550076
87,linear_quadratic,69,0.555413799966018,1.940684639386852,7,0.7227593372304497
87,linear_quadratic,70,0.5564558318764311,1.8526088130346892,7,0.7353415981379016
87,linear_quadratic,71,0.5989016608037577,1.740452808836382,7,0.7513638844519455
87,linear_quadratic,72,0.6016373546968222,1.7101831569509647,7,0.7556881204355765
87,linear_quadratic,73,0.5926169780922629,1.740437641332139,7,0.7513660512382658
87,linear_quadratic,74,0.5940874049184114,1.7394249118924991,7,0.7515107268725001
87,linear_quadratic,75,0.5889364066200421,1.7547886831564588,7,0.7493159024062201
